system,query,rank,gate_global_weight,sample_id,source_title,image_path,center_lon,center_lat,relevant,confidence,visible_evidence
latent_v2_highres_fine,river,1,,w27517711_FI_21,An aerial image. It shows: Beautiful river scene.,/data/tessera_dataset/image-emb-text/images6/w27517711_FI_21.jpg,22.944004771385558,60.94516244984435,True,0.99,"A broad, winding brown watercourse is clearly visible with vegetated banks."
latent_v2_highres_fine,river,2,,a128476058_CH_19,An aerial image. It shows: Pond surrounded by natural water.,/data/tessera_dataset/image-emb-text/images3/a128476058_CH_19.jpg,8.794590656595751,47.351534029291216,True,0.86,A narrow dark winding watercourse is visible between grassy and wooded banks.
latent_v2_highres_fine,river,3,,w315932392_US_21,An aerial image. It shows: Path on bridge.,/data/tessera_dataset/image-emb-text/images5/w315932392_US_21.jpg,-69.85200780484736,44.951603304842266,True,0.96,A clearly winding stream or narrow river runs through dense vegetation.
latent_v2_highres_fine,river,4,,w250869652_US_21,An aerial image. It shows: Beautiful river scene.,/data/tessera_dataset/image-emb-text/images5/w250869652_US_21.jpg,-93.45685892162119,33.9613155580828,True,0.89,"An elongated irregular watercourse is visible through the forest, consistent with a river or stream."
latent_v2_highres_fine,river,5,,w839175951_US_19,An aerial image. It shows: Canal.,/data/tessera_dataset/image-emb-text/images2/w839175951_US_19.jpg,-108.58403519974344,43.31747643657585,True,0.83,"A narrow linear water channel is clearly visible, appearing to be an engineered canal or drainage river subtype."
latent_v2_highres_fine,river,6,,a23897709_FI_21,An aerial image. It shows: Pond with natural water.,/data/tessera_dataset/image-emb-text/images7/a23897709_FI_21.jpg,25.756804609367073,61.21878396214824,True,0.94,A broad dark water channel with an irregular river-like shape is visible between wooded banks.
latent_v2_highres_fine,river,7,,w1133599265_US_21,An aerial image. It shows: Canal.,/data/tessera_dataset/image-emb-text/images5/w1133599265_US_21.jpg,-116.53034467706257,43.53052175019188,True,0.91,"A curving engineered water channel is clearly visible, consistent with a canal or managed river channel."
latent_v2_highres_fine,river,8,,a296511817_US_20,An aerial image. It shows: Detention basin with water.,/data/tessera_dataset/image-emb-text/images3/a296511817_US_20.jpg,-95.13171459838404,29.651855346257193,False,0.9,"Multiple broad enclosed greenish ponds or lake sections are visible, without a clearly identifiable river channel."
latent_v2_highres_fine,river,9,,w599462431_CH_20,An aerial image. It shows: Drain waterway.,/data/tessera_dataset/image-emb-text/images3/w599462431_CH_20.jpg,6.9411546164861315,46.3148304328574,True,0.8,A narrow dark stream or channel is visibly running through the landscape.
latent_v2_highres_fine,river,10,,w591279569_US_20,An aerial image. It shows: Beautiful view of river.,/data/tessera_dataset/image-emb-text/images6/w591279569_US_20.jpg,-91.72765386929431,45.01232319196328,True,0.97,A dark winding watercourse is clearly visible with wooded and grassy banks.
latent_v2_highres_fine,river,11,,w32926481_US_18,An aerial image. It shows: Beautiful river scene.,/data/tessera_dataset/image-emb-text/images6/w32926481_US_18.jpg,-69.93605093128672,43.95646661194178,True,0.99,A narrow dark river or stream visibly winds through dense forest.
latent_v2_highres_fine,river,12,,a234242477_CH_18,An aerial image. It shows: Farm building.,/data/tessera_dataset/image-emb-text/images5/a234242477_CH_18.jpg,7.43395256192549,46.815016536355444,False,0.99,"The image shows an aerial view of a building, fields, trees, and paths, with no visible river."
latent_v2_highres_fine,river,13,,w74109405_US_19,An aerial image. It shows: Abandoned railway bridge.,/data/tessera_dataset/image-emb-text/images5/w74109405_US_19.jpg,-77.09299603177398,42.954563314221396,True,0.9,A narrow dark watercourse is visibly present among the trees.
latent_v2_highres_fine,river,14,,w822638586_US_19,An aerial image. It shows: Cycleway with embankment.,/data/tessera_dataset/image-emb-text/images5/w822638586_US_19.jpg,-74.57134148607805,40.47126405999599,True,0.99,"A broad, straight dark river or canal is clearly visible beside a road and fields."
latent_v2_highres_fine,river,15,,w9698738_US_20,An aerial image. It shows: Levee embankment.,/data/tessera_dataset/image-emb-text/images3/w9698738_US_20.jpg,-100.94213306122353,48.062938560534704,True,0.99,A wide brown river or canal visibly runs across the upper part of the image.
latent_v2_highres_fine,river,16,,a925313663_US_18,An aerial image. It shows: River flowing through natural landscape.,/data/tessera_dataset/image-emb-text/images5/a925313663_US_18.jpg,-119.02312445,36.408578399999996,True,0.97,A long narrow river or stream is clearly visible winding through wooded and agricultural land.
latent_v2_highres_fine,river,17,,a222359060_US_21,An aerial image. It shows: Lake with natural water.,/data/tessera_dataset/image-emb-text/images7/a222359060_US_21.jpg,-82.58521275,28.10223095,False,0.9,"The image shows a dark, rounded water body resembling a pond or lake, without visible river flow or channel."
latent_v2_highres_fine,river,18,,w862125747_US_20,An aerial image. It shows: Service road that includes bridge.,/data/tessera_dataset/image-emb-text/images4/w862125747_US_20.jpg,-84.40745896446674,38.17646083969034,True,0.75,A narrow dark stream is visibly present near the road intersection and winding through the fields.
latent_v2_highres_fine,river,19,,w326694126_CH_20,An aerial image. It shows: Canal.,/data/tessera_dataset/image-emb-text/images3/w326694126_CH_20.jpg,7.370816042082117,46.22831127496378,True,0.99,A broad narrow watercourse visibly runs diagonally through vegetation beside a bridge or road.
latent_v2_highres_fine,river,20,,w1073636415_US_19,An aerial image. It shows: Trail path.,/data/tessera_dataset/image-emb-text/images7/w1073636415_US_19.jpg,-110.40372326019474,43.63823355534872,True,0.98,A winding narrow river or stream is clearly visible through the surrounding vegetation and open land.
latent_v2_highres_fine,river,21,,n9874192085_CH_19,An aerial image. It shows: Weir along the waterway.,/data/tessera_dataset/image-emb-text/images7/n9874192085_CH_19.jpg,9.528596389122487,46.332943818078405,False,0.93,"A small indistinct water feature or structure is visible, but no clearly identifiable river."
latent_v2_highres_fine,river,22,,w943552027_CH_21,An aerial image. It shows: Culvert tunnel.,/data/tessera_dataset/image-emb-text/images5/w943552027_CH_21.jpg,7.5771355,47.3499059,False,0.98,Dense tree canopy and dark ground dominate the image; no visibly identifiable river is present.
latent_v2_highres_fine,river,23,,a59940460_US_17,An aerial image. It shows: River flowing through natural landscape.,/data/tessera_dataset/image-emb-text/images6/a59940460_US_17.jpg,-92.35228993601366,45.45232376165724,True,1.0,A distinct winding dark-water river is clearly visible running through the forest and agricultural fields.
latent_v2_highres_fine,river,24,,a71852314_US_19,An aerial image. It shows: River flowing through natural landscape.,/data/tessera_dataset/image-emb-text/images4/a71852314_US_19.jpg,-89.51173336752058,48.0579183650556,True,1.0,A broad muddy river channel with a pronounced bend is clearly visible between forested banks.
latent_v2_highres_fine,river,25,,w800890863_US_20,An aerial image. It shows: Beautiful river scene.,/data/tessera_dataset/image-emb-text/images6/w800890863_US_20.jpg,-121.12242835701034,37.72417412819398,True,0.96,A visible flowing water channel runs horizontally through the wooded landscape.
latent_v2_highres_fine,river,26,,a387976204_US_20,An aerial image. It shows: Serene pond surrounded by nature.,/data/tessera_dataset/image-emb-text/images6/a387976204_US_20.jpg,-94.74805405000001,32.5368704,False,0.9,"A roughly enclosed dark pond or lake is visible, without a clearly identifiable river channel."
latent_v2_highres_fine,river,27,,w896707145_US_21,An aerial image. It shows: Residential driveway used as service road.,/data/tessera_dataset/image-emb-text/images5/w896707145_US_21.jpg,-72.09503036083449,41.616476309492754,True,0.85,A narrow winding dark-water channel is visible through the vegetation and alongside the buildings.
latent_v2_highres_fine,river,28,,w54141290_US_20,An aerial image. It shows: Beautiful river scene.,/data/tessera_dataset/image-emb-text/images5/w54141290_US_20.jpg,-91.45641251215146,44.29210176924337,True,1.0,A broad muddy river with a sharp bend is clearly visible across the center of the image.
latent_v2_highres_fine,river,29,,w257075052_US_22,An aerial image. It shows: Canal.,/data/tessera_dataset/image-emb-text/images6/w257075052_US_22.jpg,-80.2188129,26.762894,False,0.88,"The image shows residences, roads, and a narrow straight dark feature, but no clearly identifiable natural river."
latent_v2_highres_fine,river,30,,a305798290_US_17,An aerial image. It shows: Canal with water flowing through it.,/data/tessera_dataset/image-emb-text/images6/a305798290_US_17.jpg,-122.36381354056137,48.326929106270256,True,1.0,"A wide blue-green river is clearly visible crossing the image, with a narrower connected channel below it."
